id,idade,renda,cidade,categoria,nota,feedback,feedback_Bom
27,-0.7193670890920223,0.011189926041448223,Rio de Janeiro,B,-1.427959436188465,Bom,1
28,0.026477482283843348,1.4445953253783181,Rio de Janeiro,A,-1.3594023006816072,Regular,0
29,-0.4085985176854116,0.41345312783942034,Belo Horizonte,A,1.6228330938667084,Regular,0
30,0.21293862512780976,-0.034297383949234525,Belo Horizonte,B,0.8344260355378436,Bom,1
31,-1.52736537474921,1.2820659596493897,Belo Horizonte,A,1.1086545775652745,Bom,1
32,-0.4085985176854116,1.067657505957906,São Paulo,B,0.11457611271583613,Regular,0
33,-1.0922893747799551,-0.11479331075595599,Belo Horizonte,A,1.040097442058417,Bom,1
34,0.026477482283843348,0.9464526431940036,Rio de Janeiro,A,0.011740409455549444,Regular,0
35,-0.7815208033733444,0.48238257867681217,Vitória,B,0.21741181597612283,Regular,0
36,1.3938591964729303,0.36493014493333664,Rio de Janeiro,B,1.382883119592706,Ruim,0
37,0.337246053690454,-0.04400029404549818,Rio de Janeiro,B,0.7315903322775565,Ruim,0
38,1.642474053598219,1.0360583995551838,Vitória,B,0.011740409455549444,Regular,0
39,0.8344757679410311,0.546047385652587,Rio de Janeiro,B,1.6228330938667084,Regular,0
40,-0.15998366056012306,1.554017279937256,Rio de Janeiro,A,1.417161687346135,Ruim,0
41,-1.0922893747799551,0.876224598942801,São Paulo,A,-1.5993522749556097,Regular,0
42,0.21293862512780976,-1.492643084932729,São Paulo,Desconhecido,0.9029831710447012,Regular,0
43,0.026477482283843348,-0.5031458224999276,Rio de Janeiro,A,1.3486045518392773,Regular,0
44,1.1452443393476417,-0.3097594037475969,Belo Horizonte,A,1.2800474163324191,Regular,0
45,-1.465211660467888,0.8049565556372483,Rio de Janeiro,B,0.4230832224966965,Ruim,0
46,0.9587831965036754,0.025345156413633916,São Paulo,B,0.7658689000309857,Bom,1
47,2.8233946249433393,2.3924364094720034,Belo Horizonte,A,2.3426830166887163,Ruim,0
48,-0.03567623199747878,1.0998272064363934,São Paulo,A,0.3888046547432674,Regular,0
49,-0.4707522319667337,-1.2638854550994647,São Paulo,B,0.3202475192364098,Bom,1
50,-1.1544430890612771,1.4949537660749177,Rio de Janeiro,A,-1.0508951909007471,Regular,0
51,1.2695517679102861,0.5327016680578419,Belo Horizonte,B,-1.5993522749556097,Bom,1
52,1.5181666250355745,1.0972749925408525,Vitória,A,0.7315903322775565,Bom,1
53,0.026477482283843348,-0.09188803428595185,São Paulo,A,-0.5709952423527422,Ruim,0
54,1.5803203393168967,-0.8893002821884883,Rio de Janeiro,B,1.142933145318704,Regular,0
55,-1.2165968033425993,-0.17510482348351447,Belo Horizonte,A,0.3888046547432674,Ruim,0
56,0.2750923394091319,1.3216308966467851,São Paulo,B,0.11457611271583613,Bom,1
57,0.026477482283843348,1.1455281378544564,Rio de Janeiro,B,0.011740409455549444,Ruim,0
58,-2.2110562318437537,5.895462413432222,Vitória,A,2.137011610168142,Ruim,0
59,-1.52736537474921,-0.8566105821828257,Vitória,A,-0.605273810106171,Regular,0
60,-1.030135660498633,-0.7949583139176316,São Paulo,A,-0.7766666488733156,Bom,1
61,-0.9679819462173108,0.6934208732705499,São Paulo,A,0.7315903322775565,Ruim,0
62,1.0209369107849975,-1.5972950978829301,Vitória,B,0.18313324822269403,Ruim,0
63,1.642474053598219,0.36855046596577784,São Paulo,A,1.5885545261132796,Ruim,0
64,-1.3409042319052435,1.448662564923305,Belo Horizonte,B,1.2800474163324191,Bom,1
65,0.337246053690454,0.3839508843949291,Vitória,A,1.1772117130721327,Regular,0
66,-2.0245950889997872,2.6100295089164036,Belo Horizonte,A,-2.0792522235036146,Regular,0
67,0.15078491084648762,-0.734548422901148,Rio de Janeiro,A,0.011740409455549444,Ruim,0
68,-0.34644480340408945,-1.3485919726721778,Rio de Janeiro,B,0.25169038372955194,Bom,1
69,1.642474053598219,0.7571784369187399,Rio de Janeiro,B,-0.4338809713390264,Bom,1
70,-1.1544430890612771,1.0707662598879373,Rio de Janeiro,A,0.3888046547432674,Regular,0
71,-1.4030579461865658,1.1744963277304974,Vitória,A,1.1772117130721327,Bom,1
72,-0.9679819462173108,-0.3946120833495701,Rio de Janeiro,A,0.560197493510412,Bom,1
73,1.5181666250355745,-1.1595398202490588,São Paulo,A,-0.056816726051308455,Ruim,0
74,-0.03567623199747878,1.4386279794529508,Vitória,B,1.4857188228529932,Ruim,0
75,1.0209369107849975,1.0250456528120895,São Paulo,B,0.9029831710447012,Bom,1
76,-1.465211660467888,1.5808408231147315,São Paulo,A,-1.3594023006816072,Bom,1
77,1.3938591964729303,0.16444643533712827,São Paulo,B,-0.7081095133664579,Regular,0
78,-0.15998366056012306,0.6999981645872524,Belo Horizonte,A,1.5542759583598507,Bom,1
79,0.2750923394091319,-0.45334392183781824,São Paulo,B,0.011740409455549444,Bom,1
80,0.21293862512780976,0.8415167386100476,São Paulo,A,-1.3594023006816072,Ruim,0
81,0.2750923394091319,-0.7716314162093775,São Paulo,B,-1.3251237329281784,Regular,0
82,0.026477482283843348,1.429695230818557,Belo Horizonte,A,0.08029754496240733,Ruim,0
83,-0.28429108912276735,1.2091957556384862,São Paulo,B,1.1086545775652745,Ruim,0
84,-1.3409042319052435,-0.5719797058566495,Vitória,A,0.011740409455549444,Ruim,0
85,1.0830906250663197,1.534749189349223,Belo Horizonte,A,0.11457611271583613,Ruim,0
86,-0.7193670890920223,0.5746333056059484,Vitória,A,1.382883119592706,Bom,1
87,0.9587831965036754,1.43698646743203,Belo Horizonte,B,0.9372617387981302,Bom,1
88,-0.34644480340408945,1.0642929684766695,São Paulo,A,1.519997390606422,Bom,1
89,-0.4707522319667337,-0.4033846159134285,Vitória,A,-0.15965242931159515,Ruim,0
90,1.1452443393476417,-0.10616131860484761,Belo Horizonte,B,1.4857188228529932,Bom,1
91,-0.15998366056012306,-0.5197717533282592,Belo Horizonte,A,1.2457688485789904,Regular,0
92,0.5858609108157425,-1.0301161541475334,Belo Horizonte,A,-1.2908451651747495,Regular,0
93,0.8344757679410311,1.3294758624864933,São Paulo,B,-1.4622380039418938,Regular,0
94,0.7101683393783869,0.9544269062134418,São Paulo,B,1.4857188228529932,Regular,0
95,1.3317054821916081,-0.22012835011212215,São Paulo,A,-0.15965242931159515,Regular,0
96,1.3317054821916081,-1.6221482644736498,São Paulo,A,0.11457611271583613,Regular,0
97,-0.03567623199747878,1.5057697562401622,Vitória,A,1.6571116616201378,Regular,0
98,-0.5329059462480559,0.4495186085593393,Rio de Janeiro,A,-1.6336308427090385,Ruim,0
99,1.3938591964729303,1.5703789947896172,Rio de Janeiro,A,0.9372617387981302,Regular,0
100,0.2750923394091319,-0.5455496758348742,São Paulo,B,0.08029754496240733,Bom,1
101,-0.6572133748107002,0.8702066584688437,Vitória,B,1.5542759583598507,Bom,1
102,-1.3409042319052435,0.6483748601759023,Vitória,A,-1.4622380039418938,Ruim,0
103,0.9587831965036754,1.1163294617015052,Vitória,B,1.5542759583598507,Bom,1
104,0.08863119656516548,-1.2166694980319561,Vitória,B,-0.6395523778596,Bom,1
105,-1.1544430890612771,-0.30001433152750834,Rio de Janeiro,A,-0.7766666488733156,Bom,1
106,0.337246053690454,0.5754484399998986,Rio de Janeiro,B,-0.15965242931159515,Regular,0
107,-0.595059660529378,-0.350777528612828,Belo Horizonte,B,0.6973117645241278,Regular,0
108,-0.15998366056012306,-0.05233152971332152,Belo Horizonte,A,1.1086545775652745,Regular,0
109,1.0830906250663197,0.6949106016457003,Vitória,A,-0.22820956481845303,Regular,0
110,1.3317054821916081,-0.01000075739300489,Belo Horizonte,B,-0.8795023521336024,Ruim,0
111,1.4560129107542525,0.12549144373106802,Rio de Janeiro,B,-1.6336308427090385,Bom,1
112,-0.2221373748414452,1.5794916351523307,Vitória,B,0.28596895148298074,Desconhecido,0
113,-1.52736537474921,0.9191287761471382,Vitória,B,-0.4681595390924554,Regular,0
114,0.2750923394091319,1.3119813919073664,Vitória,A,0.9715403065515591,Bom,1
115,-1.4030579461865658,1.5398704819898354,Belo Horizonte,A,-0.19393099706502395,Regular,0
116,-1.030135660498633,-0.7987810131444332,São Paulo,A,-1.3936808684350361,Bom,1
117,1.642474053598219,-0.2806956463908857,Vitória,B,1.3486045518392773,Ruim,0
118,1.3938591964729303,0.9549918786726972,São Paulo,A,-1.0166166231473182,Bom,1
119,-1.030135660498633,-0.5988313571166749,Vitória,B,-1.5993522749556097,Ruim,0
120,1.642474053598219,1.2500480428166723,São Paulo,B,-1.5307951394487518,Bom,1
121,0.3993997679717762,1.3483054669867456,Rio de Janeiro,B,1.0058188743049883,Bom,1
122,1.5803203393168967,0.30596500935992343,Rio de Janeiro,A,-0.7423880811198869,Regular,0
123,0.2750923394091319,-0.3682438911094049,Belo Horizonte,A,-1.0508951909007471,Regular,0
124,-1.1544430890612771,0.8052741769700633,Rio de Janeiro,A,0.8344260355378436,Bom,1
125,0.2750923394091319,0.6377837346710581,São Paulo,A,-1.2908451651747495,Regular,0
126,0.15078491084648762,0.15449336330616917,Vitória,A,-1.1194523264076048,Bom,1
127,1.4560129107542525,-0.23626801111233844,São Paulo,B,-0.9137809198870314,Ruim,0
128,-1.5895190890305322,-0.36663048717103436,Vitória,B,1.4514402550995638,Regular,0
129,-1.5895190890305322,-0.3881500351713226,Belo Horizonte,A,0.8001474677844145,Ruim,0
130,-1.465211660467888,0.3622795527488705,São Paulo,B,-1.3936808684350361,Regular,0
131,0.4615534822530983,0.2641935878823522,Rio de Janeiro,B,-0.5367166745993133,Regular,0
132,-0.9058282319359887,0.43581029669969934,Rio de Janeiro,B,1.142933145318704,Bom,1
133,-0.03567623199747878,-1.0105163881854107,São Paulo,A,-1.5307951394487518,Bom,1
134,-0.7193670890920223,0.6334241710675513,Rio de Janeiro,A,0.28596895148298074,Regular,0
135,0.21293862512780976,0.13126765469509533,Vitória,B,0.6287546290172699,Bom,1
136,1.3938591964729303,0.15350958041691878,São Paulo,B,-1.3594023006816072,Bom,1
137,-1.2165968033425993,0.49283035296065125,Belo Horizonte,B,0.6973117645241278,Ruim,0
138,0.7101683393783869,1.623109757653438,Vitória,B,-1.2908451651747495,Bom,1
139,-0.4707522319667337,0.13937402570251828,Vitória,B,-0.056816726051308455,Regular,0
140,0.337246053690454,0.2470701439928855,Rio de Janeiro,B,0.9372617387981302,Regular,0
141,-1.6516728033118544,-1.1227463401910946,Vitória,B,-1.3594023006816072,Regular,0
142,-0.4085985176854116,-1.3290680985329402,São Paulo,A,-1.5307951394487518,Regular,0
143,-0.15998366056012306,0.5073931505298124,Vitória,A,0.21741181597612283,Bom,1
144,-0.9679819462173108,0.36096971610204004,Belo Horizonte,B,0.3888046547432674,Bom,1
145,0.8966294822223533,-0.7694389857704766,São Paulo,B,-0.7766666488733156,Bom,1
146,0.4615534822530983,-1.6272976651968116,Rio de Janeiro,A,0.11457611271583613,Bom,1
147,0.9587831965036754,0.9117222963952101,Belo Horizonte,A,1.2800474163324191,Bom,1
148,-2.39751737468772,-1.7769226102270301,São Paulo,B,1.9313402036475686,Ruim,0
149,0.15078491084648762,0.5820960015229761,Vitória,A,0.7658689000309857,Regular,0
150,1.0830906250663197,0.976379318685,Rio de Janeiro,A,1.2457688485789904,Ruim,0
151,0.5858609108157425,0.7156403125263334,Rio de Janeiro,A,0.3888046547432674,Ruim,0
152,-0.4707522319667337,-0.9093835071704713,Rio de Janeiro,A,-1.0166166231473182,Regular,0
153,-0.6572133748107002,0.8660747703339924,Rio de Janeiro,B,0.6973117645241278,Bom,1
154,1.2695517679102861,0.8917262064691325,Belo Horizonte,B,-1.2565665974213205,Bom,1
155,-0.2221373748414452,-0.6644581082544406,Belo Horizonte,B,-0.33104526807873974,Bom,1
156,-1.1544430890612771,1.4482831058088796,Vitória,A,-0.605273810106171,Ruim,0
157,-1.3409042319052435,-1.415955803311534,Belo Horizonte,A,-1.2908451651747495,Bom,1
158,0.5858609108157425,0.43978477957227075,Vitória,B,-0.15965242931159515,Ruim,0
159,1.0830906250663197,-0.6459067737714335,Belo Horizonte,B,0.9029831710447012,Ruim,0
160,-1.4030579461865658,-1.4348528672099066,Vitória,B,-0.5367166745993133,Regular,0
161,0.5237071965344204,0.456520331922547,São Paulo,B,-0.5024381068458843,Regular,0
162,0.21293862512780976,1.495378198121423,Rio de Janeiro,B,-0.7081095133664579,Ruim,0
163,0.21293862512780976,-1.3003697462493788,Rio de Janeiro,A,1.4514402550995638,Bom,1
164,-1.2787505176239216,-0.9039979985538891,Rio de Janeiro,A,1.4514402550995638,Bom,1
165,0.8344757679410311,-0.28244115831724137,Belo Horizonte,A,1.142933145318704,Bom,1
166,-0.8436745176546665,0.273913362828146,Rio de Janeiro,A,-0.29676670032531094,Bom,1
167,-1.7138265175931764,-1.34122484423582,Vitória,B,-1.3936808684350361,Ruim,0
168,-0.4085985176854116,0.38379347913264866,Vitória,A,0.011740409455549444,Bom,1
169,-0.9679819462173108,0.5915178307937399,São Paulo,B,-0.7423880811198869,Ruim,0
170,-0.34644480340408945,-0.4576444584679697,São Paulo,B,0.011740409455549444,Bom,1
171,0.7101683393783869,-0.034797707818624644,Rio de Janeiro,A,1.6913902293735665,Regular,0
172,-1.7138265175931764,-0.5774439171043715,Rio de Janeiro,A,-0.22820956481845303,Ruim,0
173,1.5803203393168967,1.2082766213391007,Belo Horizonte,B,0.6973117645241278,Regular,0
174,-0.4085985176854116,-0.5640476049610363,Vitória,A,0.6287546290172699,Ruim,0
175,0.8966294822223533,-0.8249805568892982,Belo Horizonte,B,-0.4338809713390264,Regular,0
176,0.8966294822223533,-0.5704703018237139,São Paulo,B,-1.1194523264076048,Bom,1
177,-0.6572133748107002,-0.4030079676072583,Vitória,B,1.0058188743049883,Regular,0
178,1.3317054821916081,-1.5678125300962233,Rio de Janeiro,B,-0.5024381068458843,Regular,0
179,0.08863119656516548,-1.1403138917848514,Belo Horizonte,A,0.5944760612638411,Regular,0
180,-1.0922893747799551,-0.29739746904210224,Rio de Janeiro,A,-1.6336308427090385,Ruim,0
181,1.3938591964729303,1.3999090957403106,Rio de Janeiro,A,1.5542759583598507,Regular,0
182,-0.6572133748107002,0.6518433975625737,Vitória,A,0.04601897720897824,Ruim,0
183,-1.0922893747799551,1.0782064693389248,Vitória,A,-0.5367166745993133,Desconhecido,0
184,0.8344757679410311,1.5075461870573228,Belo Horizonte,A,0.011740409455549444,Bom,1
185,-0.9058282319359887,-0.46448034414413253,São Paulo,A,0.7658689000309857,Regular,0
186,-1.4030579461865658,0.558698833608347,Belo Horizonte,A,1.5885545261132796,Regular,0
187,0.026477482283843348,-1.1118235393121603,São Paulo,A,-1.6336308427090385,Regular,0
188,1.3317054821916081,0.19807494529996125,Vitória,B,0.3202475192364098,Ruim,0
189,-0.28429108912276735,-0.8131611081770187,Rio de Janeiro,A,-1.3594023006816072,Regular,0
190,1.0209369107849975,-0.6004700583293405,Belo Horizonte,A,-1.496516571695323,Regular,0
191,0.15078491084648762,-0.5494651317340906,São Paulo,B,-1.1537308941610338,Regular,0
192,-0.9679819462173108,0.5984633379918479,Belo Horizonte,A,-1.0508951909007471,Regular,0
193,0.5858609108157425,-1.5174484677831137,Belo Horizonte,B,0.6973117645241278,Bom,1
194,-0.4707522319667337,-1.229115756985101,Belo Horizonte,A,0.08029754496240733,Ruim,0
195,0.4615534822530983,-1.1345629780951192,Rio de Janeiro,A,-0.12537386155816635,Ruim,0
196,0.6480146250970648,-0.034797707818624644,Belo Horizonte,A,-1.2908451651747495,Bom,1
197,0.5237071965344204,0.0917139609307198,Belo Horizonte,B,1.382883119592706,Regular,0
198,0.5858609108157425,0.8554442935135779,Belo Horizonte,A,0.7658689000309857,Bom,1
199,0.15078491084648762,1.246680694527181,Rio de Janeiro,B,0.011740409455549444,Regular,0
200,-0.28429108912276735,-0.8486138326973476,Rio de Janeiro,B,-1.5993522749556097,Bom,1
201,1.4560129107542525,-0.13739783074267484,Belo Horizonte,B,-0.19393099706502395,Regular,0
202,1.0830906250663197,-0.3783431251696237,Belo Horizonte,A,1.4857188228529932,Bom,1
203,-1.2787505176239216,0.9491285326527648,Vitória,B,0.011740409455549444,Bom,1
204,0.15078491084648762,0.6491984269946177,São Paulo,B,0.5944760612638411,Regular,0
205,0.2750923394091319,0.7867003560210161,Belo Horizonte,A,-1.2565665974213205,Regular,0
206,0.7101683393783869,0.6377275185059579,São Paulo,B,-1.2908451651747495,Ruim,0
207,-0.34644480340408945,0.18658155034526192,São Paulo,A,1.4857188228529932,Bom,1
208,-0.9058282319359887,0.6524449105291438,Belo Horizonte,B,-1.1537308941610338,Regular,0
209,0.772322053659709,0.3799960771801421,Belo Horizonte,A,0.8344260355378436,Bom,1
210,0.08863119656516548,0.9301977390553322,Rio de Janeiro,A,-0.4338809713390264,Bom,1
211,-0.9679819462173108,-1.1097182439291644,São Paulo,A,1.6228330938667084,Ruim,0
212,1.0830906250663197,-1.625552153270456,Vitória,B,-0.056816726051308455,Ruim,0
213,0.026477482283843348,-1.3656507679717793,Rio de Janeiro,A,-0.9480594876404602,Bom,1
214,0.026477482283843348,-0.6106592382537195,Rio de Janeiro,B,-0.4338809713390264,Ruim,0
215,-1.6516728033118544,-1.449258259516787,Rio de Janeiro,B,-1.2908451651747495,Ruim,0
216,-1.4030579461865658,-0.11718811938921679,Belo Horizonte,A,-0.9480594876404602,Regular,0
217,-0.34644480340408945,1.344114551878539,Rio de Janeiro,B,0.663033196770699,Bom,1
218,0.2750923394091319,1.5490590141754337,Belo Horizonte,B,0.28596895148298074,Ruim,0
219,1.0830906250663197,1.4423972733229073,Belo Horizonte,A,-0.8795023521336024,Desconhecido,0
220,-0.2221373748414452,-0.22701201952861977,Belo Horizonte,B,-0.9480594876404602,Bom,1
221,3.0098557677873057,5.428376351657414,Belo Horizonte,A,3.096811507264152,Bom,1
222,-1.1544430890612771,1.2683211072824345,São Paulo,A,0.3202475192364098,Bom,1
223,0.5237071965344204,-0.03492981580660977,Belo Horizonte,A,0.560197493510412,Ruim,0
224,0.8344757679410311,1.2432458868395693,São Paulo,B,0.14885468046926523,Regular,0
225,-2.3353636604063976,-1.9057447633619855,Vitória,B,1.759947364880424,Ruim,0
226,0.21293862512780976,1.4682089255285824,Rio de Janeiro,A,1.2457688485789904,Bom,1
227,0.3993997679717762,1.3084453951225752,Vitória,A,-1.496516571695323,Regular,0
228,-0.7193670890920223,-0.028951226648222313,Rio de Janeiro,A,-1.6679094104624677,Ruim,0
229,-0.03567623199747878,0.5913772903809899,Rio de Janeiro,A,-1.1194523264076048,Regular,0
230,-0.4707522319667337,1.482982533716868,São Paulo,A,-0.7423880811198869,Regular,0
231,-1.1544430890612771,0.5084584468584574,Belo Horizonte,B,0.08029754496240733,Regular,0
232,1.5803203393168967,-0.6364568364181198,São Paulo,A,-0.6395523778596,Bom,1
233,0.337246053690454,1.3492105472448557,Rio de Janeiro,B,0.08029754496240733,Bom,1
234,-1.5895190890305322,1.1565605602553357,Rio de Janeiro,A,1.2457688485789904,Regular,0
235,1.0209369107849975,-1.5014577796204125,São Paulo,B,-1.1537308941610338,Ruim,0
236,0.6480146250970648,-0.45621375706617434,São Paulo,A,1.0743760098118458,Regular,0
237,-0.15998366056012306,0.7434476385930594,Vitória,A,-0.9137809198870314,Regular,0
238,-1.030135660498633,0.5771995735427642,Belo Horizonte,B,-1.0166166231473182,Ruim,0
239,-0.6572133748107002,1.2194805030435354,Vitória,B,0.9372617387981302,Bom,1
240,0.772322053659709,-0.6738433970178892,São Paulo,B,0.5944760612638411,Bom,1
241,-1.52736537474921,1.407905845225789,Vitória,B,-0.3996024035855976,Regular,0
242,1.1452443393476417,0.03543314724083269,Vitória,A,-1.1537308941610338,Bom,1
243,1.0830906250663197,-0.034797707818624644,Belo Horizonte,A,1.4857188228529932,Bom,1
244,1.3938591964729303,-0.4644325604037975,Vitória,B,0.7315903322775565,Ruim,0
245,1.0830906250663197,1.5834886044909426,São Paulo,A,1.3143259840858486,Desconhecido,0
246,-0.6572133748107002,-0.13828604615125514,Rio de Janeiro,B,-0.8109452166267446,Ruim,0
247,0.8344757679410311,1.3281688366479178,São Paulo,A,1.6571116616201378,Regular,0
248,-0.03567623199747878,0.1785707468185088,Rio de Janeiro,A,-1.1537308941610338,Ruim,0
249,-0.7193670890920223,0.9576621465149482,Belo Horizonte,A,1.5885545261132796,Bom,1
250,1.4560129107542525,0.7934238093669786,São Paulo,B,0.3545260869898386,Regular,0
251,1.0209369107849975,-1.5630903722278215,Belo Horizonte,B,-1.6336308427090385,Ruim,0
252,0.9587831965036754,-1.3179232438018609,Vitória,B,-1.2565665974213205,Regular,0
253,-1.1544430890612771,0.8932243672690481,Rio de Janeiro,A,1.142933145318704,Ruim,0
254,-2.39751737468772,6.384641428091338,Belo Horizonte,B,1.8285045003872824,Bom,1
255,1.207398053628964,-1.6584217450044387,Rio de Janeiro,A,0.18313324822269403,Ruim,0
256,1.0830906250663197,-0.6417552099787966,Belo Horizonte,A,-0.12537386155816635,Regular,0
257,-0.09782994627880091,1.5607997602565735,Vitória,A,-1.5307951394487518,Regular,0
258,-1.3409042319052435,-1.0399596046565471,Belo Horizonte,B,0.663033196770699,Ruim,0
259,1.2695517679102861,1.1431698697285106,São Paulo,B,-1.6336308427090385,Ruim,0
260,-1.2165968033425993,-0.627268304232521,São Paulo,B,-1.085173758654176,Regular,0
261,-0.34644480340408945,1.4215635625368395,Belo Horizonte,B,0.5259189257569832,Regular,0
262,-0.5329059462480559,-1.1371938946218,Rio de Janeiro,B,1.2114902808255616,Ruim,0
263,0.5237071965344204,-0.5692054381089634,São Paulo,B,1.1772117130721327,Ruim,0
264,-1.0922893747799551,0.29979809604845087,Vitória,B,1.2457688485789904,Bom,1
265,0.15078491084648762,0.722799441151821,Belo Horizonte,A,0.3545260869898386,Ruim,0
266,-0.34644480340408945,1.0435295278969767,Vitória,B,-0.8795023521336024,Bom,1
267,1.4560129107542525,-0.7917090195748502,São Paulo,A,1.4514402550995638,Ruim,0
268,0.8344757679410311,0.8270972922618921,São Paulo,B,-0.9480594876404602,Bom,1
269,0.08863119656516548,-0.13751588468938467,Rio de Janeiro,B,0.28596895148298074,Ruim,0
270,-0.4085985176854116,-0.07812069545295659,São Paulo,A,-0.22820956481845303,Regular,0
271,-1.030135660498633,-0.8536030173499746,Rio de Janeiro,B,1.7256687971269953,Ruim,0
272,-1.52736537474921,-0.1295472432864567,Vitória,A,-1.2908451651747495,Regular,0
273,1.5181666250355745,-0.9882997597378821,Vitória,B,-1.1194523264076048,Regular,0
274,-0.7193670890920223,0.7458986633914202,Rio de Janeiro,B,-1.3594023006816072,Regular,0
275,-0.4085985176854116,0.5590839143392824,São Paulo,A,0.21741181597612283,Regular,0
276,1.4560129107542525,0.06111550226677769,Vitória,A,-0.9480594876404602,Regular,0
277,-0.595059660529378,-1.1915914667808363,Rio de Janeiro,B,1.2457688485789904,Regular,0
278,1.5803203393168967,1.4930958218183623,Rio de Janeiro,B,-1.3251237329281784,Bom,1
279,-0.2221373748414452,-0.4894375106402873,Rio de Janeiro,A,-1.085173758654176,Regular,0
280,-1.030135660498633,0.06978684573345618,Belo Horizonte,A,0.04601897720897824,Regular,0
281,0.6480146250970648,0.3365943869146702,São Paulo,A,0.04601897720897824,Ruim,0
282,0.21293862512780976,-1.070333198660089,Belo Horizonte,B,1.142933145318704,Regular,0
283,-0.4085985176854116,0.16777443231104935,São Paulo,A,1.142933145318704,Ruim,0
284,1.0830906250663197,-0.49715036849201016,Vitória,A,0.8001474677844145,Regular,0
285,0.3993997679717762,-1.5018119414605424,Belo Horizonte,A,1.1772117130721327,Regular,0
286,-0.03567623199747878,-1.0201377848422795,Vitória,B,-0.056816726051308455,Regular,0
287,1.0830906250663197,1.4994370052416446,Belo Horizonte,A,-1.427959436188465,Regular,0
288,0.9587831965036754,0.23755555804970668,Vitória,B,-1.5993522749556097,Ruim,0
289,-1.2165968033425993,-0.6894630584909305,Vitória,B,1.142933145318704,Ruim,0
290,0.026477482283843348,-0.4276447019623431,São Paulo,B,0.011740409455549444,Ruim,0
291,0.337246053690454,1.476652593526606,Vitória,B,0.011740409455549444,Ruim,0
292,-1.6516728033118544,0.7771829592695827,Belo Horizonte,Desconhecido,-0.3653238358321687,Bom,1
293,1.207398053628964,-0.9263073836738328,Vitória,B,0.49164035800355443,Bom,1
294,-1.52736537474921,0.40269616464753105,Vitória,A,0.11457611271583613,Bom,1
295,0.026477482283843348,0.6297363906369896,Belo Horizonte,A,0.560197493510412,Ruim,0
296,1.0209369107849975,-0.059378226008609196,Vitória,B,-0.022538158297879352,Bom,1
297,1.3317054821916081,-0.1743683917207042,Rio de Janeiro,A,1.1086545775652745,Regular,0
298,0.9587831965036754,-0.07282794350878954,Belo Horizonte,B,0.14885468046926523,Regular,0
299,0.5858609108157425,-0.9675559948159739,Belo Horizonte,A,0.6287546290172699,Bom,1
300,-1.0922893747799551,-0.734725503821213,Belo Horizonte,A,-0.5024381068458843,Ruim,0
301,-0.5329059462480559,-1.5103315012814509,Rio de Janeiro,A,0.49164035800355443,Bom,1
302,-0.5329059462480559,1.3229632197596557,Rio de Janeiro,B,-0.5367166745993133,Regular,0
303,0.026477482283843348,0.22230130164981585,São Paulo,A,-0.12537386155816635,Regular,0
