id,idade,renda,cidade,categoria,nota,feedback,feedback_Bom
86,-0.7155812720797586,0.5740123554232798,Vitória,A,1.3736840642784978,Bom,1
87,0.9540551272485968,1.430744462681244,Belo Horizonte,B,0.9312984194401562,Bom,1
88,-0.3445509611179019,1.060480282231975,São Paulo,A,1.5098027242287568,Bom,1
89,-0.46822773143852087,-0.39763057688191494,Vitória,A,-0.15765086016191537,Ruim,0
90,1.139570282729525,-0.10234466259347569,Belo Horizonte,B,1.4757730592411922,Bom,1
91,-0.15903580563697356,-0.5132590709944466,Belo Horizonte,A,1.2375654043282387,Regular,0
92,0.58302481628674,-1.0202769069531434,Belo Horizonte,A,-1.2806298047515516,Regular,0
93,0.8303783569279778,1.323934641363346,São Paulo,B,-1.4507781296893754,Regular,0
94,0.7067015866073588,0.9513303571136013,São Paulo,B,1.4757730592411922,Regular,0
95,1.3250854382104535,-0.21556882571291686,São Paulo,A,-0.15765086016191537,Regular,0
96,1.3250854382104535,-1.6084499895102031,São Paulo,A,0.11458645973860246,Regular,0
97,-0.03535903531635463,1.4990794031364272,Vitória,A,1.645921384179016,Regular,0
98,-0.5300661165988303,0.44971319030779183,Rio de Janeiro,A,-1.6209264546271989,Ruim,0
99,1.3869238233707628,1.563267500938022,Rio de Janeiro,A,0.9312984194401562,Regular,0
100,0.27383289048519266,-0.538868965927816,São Paulo,B,0.08055679475103784,Bom,1
101,-0.6537428869194493,0.8676590800567318,Vitória,B,1.5438323892163215,Bom,1
102,-1.3339651236828534,0.6472732423033306,Vitória,A,-1.4507781296893754,Ruim,0
103,0.9540551272485968,1.1121775873133697,Vitória,B,1.5438323892163215,Bom,1
104,0.08831773500426429,-1.2056142449454808,Vitória,B,-0.6340661699878216,Bom,1
105,-1.148449968201925,-0.2949340883779797,Rio de Janeiro,A,-0.7701848299380806,Bom,1
106,0.33567127564550214,0.5748221765475493,Rio de Janeiro,B,-0.15765086016191537,Regular,0
107,-0.5919045017591398,-0.3453663970135319,Belo Horizonte,B,0.6930907645272031,Regular,0
108,-0.15903580563697356,-0.04886575103868805,Belo Horizonte,A,1.1014467443779796,Regular,0
109,1.0777318975692156,0.6935056510392222,Vitória,A,-0.2257101901370449,Regular,0
110,1.3250854382104535,-0.0068109023093735,Belo Horizonte,B,-0.8722738249007749,Ruim,0
111,1.4487622085310723,0.12779812346405767,Rio de Janeiro,B,-1.6209264546271989,Bom,1
112,-0.22087419079728302,1.5723207426100296,Vitória,B,0.28473478467642616,Desconhecido,0
113,-1.5194802791637816,0.9162623099460893,Vitória,B,-0.46391784504999795,Regular,0
114,0.27383289048519266,1.3065542045445375,Vitória,A,0.9653280844277209,Bom,1
115,-1.3958035088431626,1.5329578509972532,Belo Horizonte,A,-0.19168052514947997,Regular,0
116,-1.024773197881306,-0.790449671885412,São Paulo,A,-1.3827187997142458,Bom,1
117,1.6342773640120007,-0.2757413277327884,Vitória,B,1.339654399290933,Ruim,0
118,1.3869238233707628,0.9518916469273192,São Paulo,A,-1.0083924848510337,Bom,1
119,-1.024773197881306,-0.5918033425886979,Vitória,B,-1.5868967896396344,Ruim,0
120,1.6342773640120007,1.2450245540198552,São Paulo,B,-1.518837459664505,Bom,1
121,0.39750966080581157,1.3426415093339752,Rio de Janeiro,B,0.9993577494152858,Bom,1
122,1.5724389788516913,0.3070953128639974,Rio de Janeiro,A,-0.7361551649505159,Regular,0
123,0.27383289048519266,-0.3627189089659862,Belo Horizonte,A,-1.0424221498385986,Regular,0
124,-1.148449968201925,0.8031498462920642,Rio de Janeiro,A,0.829209424477462,Bom,1
125,0.27383289048519266,0.6367511526610957,São Paulo,A,-1.2806298047515516,Regular,0
126,0.15015612016457375,0.15661100056824517,Vitória,A,-1.110481479813728,Bom,1
127,1.4487622085310723,-0.23160328397345628,São Paulo,B,-0.9063034898883396,Ruim,0
128,-1.581318664324091,-0.36111602163725937,Vitória,B,1.441743394253627,Regular,0
129,-1.581318664324091,-0.38249529931797843,Belo Horizonte,A,0.7951797594898972,Ruim,0
130,-1.457641894003472,0.3630427826044898,São Paulo,B,-1.3827187997142458,Regular,0
131,0.45934804596612105,0.2655961689751301,Rio de Janeiro,B,-0.5319771750251275,Regular,0
132,-0.9010964275606871,0.43609423298688477,Rio de Janeiro,B,1.135476409365545,Bom,1
133,-0.03535903531635463,-1.000804897644411,São Paulo,A,-1.518837459664505,Bom,1
134,-0.7155812720797586,0.6324200058895706,Rio de Janeiro,A,0.28473478467642616,Regular,0
135,0.2119945053248832,0.13353668349983072,Vitória,B,0.6250314345520736,Bom,1
136,1.3869238233707628,0.15563363024585075,São Paulo,B,-1.3486891347266812,Bom,1
137,-1.2102883533622344,0.49274261687286536,Belo Horizonte,B,0.6930907645272031,Ruim,0
138,0.7067015866073588,1.6156545502183632,Vitória,B,-1.2806298047515516,Bom,1
139,-0.46822773143852087,0.14159021495636057,Vitória,B,-0.05556186519922122,Regular,0
140,0.33567127564550214,0.24858434039219626,Rio de Janeiro,B,0.9312984194401562,Regular,0
141,-1.6431570494844006,-1.1123033040231673,Vitória,B,-1.3486891347266812,Regular,0
142,-0.4063893462782114,-1.3172802005223616,São Paulo,A,-1.518837459664505,Regular,0
143,-0.15903580563697356,0.5072104901309387,Vitória,A,0.2166754547012966,Bom,1
144,-0.9629348127209965,0.3617414838323876,Belo Horizonte,B,0.3868237796391203,Bom,1
145,0.8922167420882873,-0.7612989038983393,São Paulo,B,-0.7701848299380806,Bom,1
146,0.45934804596612105,-1.613565825026279,Rio de Janeiro,A,0.11458645973860246,Bom,1
147,0.9540551272485968,0.9089041076617768,Belo Horizonte,A,1.2715950693158034,Bom,1
148,-2.385217671408114,-1.7622154736025648,São Paulo,B,1.9181587040795334,Ruim,0
149,0.15015612016457375,0.5814264074403002,Vitória,A,0.7611500945023326,Regular,0
150,1.0777318975692156,0.9731396777361736,Rio de Janeiro,A,1.2375654043282387,Ruim,0
151,0.58302481628674,0.7141002399753905,Rio de Janeiro,A,0.3868237796391203,Ruim,0
152,-0.46822773143852087,-0.9003312285022642,Rio de Janeiro,A,-1.0083924848510337,Regular,0
153,-0.6537428869194493,0.8635541247026756,Rio de Janeiro,B,0.6930907645272031,Bom,1
154,1.263247053050144,0.8890383577374514,Belo Horizonte,B,-1.246600139763987,Bom,1
155,-0.22087419079728302,-0.6570023205523124,Belo Horizonte,B,-0.32779918509973904,Bom,1
156,-1.148449968201925,1.4419674664689677,Vitória,A,-0.6000365050002568,Ruim,0
157,-1.3339651236828534,-1.4036015473962373,Belo Horizonte,A,-1.2806298047515516,Bom,1
158,0.58302481628674,0.44004280908935806,Vitória,B,-0.15765086016191537,Ruim,0
159,1.0777318975692156,-0.638571908758589,Belo Horizonte,B,0.8972687544525914,Ruim,0
160,-1.3958035088431626,-1.4223754350461166,Vitória,B,-0.5319771750251275,Regular,0
161,0.5211864311264305,0.45666927451660466,São Paulo,B,-0.4979475100375627,Regular,0
162,0.2119945053248832,1.4887555800453063,Rio de Janeiro,B,-0.7021254999629511,Ruim,0
163,0.2119945053248832,-1.2887689119747985,Rio de Janeiro,A,1.441743394253627,Bom,1
164,-1.2721267385225439,-0.8949808241088135,Rio de Janeiro,A,1.441743394253627,Bom,1
165,0.8303783569279778,-0.2774754619333797,Belo Horizonte,A,1.135476409365545,Bom,1
166,-0.8392580424003776,0.275252587760387,Rio de Janeiro,A,-0.29376952011217444,Bom,1
167,-1.70499543464471,-1.3293577052205214,Vitória,B,-1.3827187997142458,Ruim,0
169,-0.9629348127209965,0.5907868226422034,São Paulo,B,-0.7361551649505159,Ruim,0
170,-0.3445509611179019,-0.45153673889192064,São Paulo,B,0.012497464775908311,Bom,1
172,-1.70499543464471,-0.5705553117798431,Rio de Janeiro,A,-0.2257101901370449,Ruim,0
173,1.5724389788516913,1.2035254101309878,Belo Horizonte,B,0.6930907645272031,Regular,0
174,-0.4063893462782114,-0.5572463204754664,Vitória,A,0.6250314345520736,Ruim,0
175,0.8922167420882873,-0.8164784398140931,Belo Horizonte,B,-0.4298881800624332,Regular,0
176,0.8922167420882873,-0.5636271524373844,São Paulo,B,-1.110481479813728,Bom,1
177,-0.6537428869194493,-0.3972563836727696,Vitória,B,0.9993577494152858,Regular,0
178,1.3250854382104535,-1.554468430361041,Rio de Janeiro,B,-0.4979475100375627,Regular,0
179,0.08831773500426429,-1.1297563454944963,Belo Horizonte,A,0.5910017695645089,Regular,0
180,-1.0866115830416154,-0.2923342833204104,Rio de Janeiro,A,-1.6209264546271989,Ruim,0
181,1.3869238233707628,1.3939087714735159,Rio de Janeiro,A,1.5438323892163215,Regular,0
182,-0.6537428869194493,0.6507191708114298,Vitória,A,0.046527129763472924,Ruim,0
183,-1.0866115830416154,1.0743030910772675,Vitória,A,-0.5319771750251275,Desconhecido,0
185,-0.9010964275606871,-0.4583280663892444,São Paulo,A,0.7611500945023326,Regular,0
186,-1.3958035088431626,0.5581817486871253,Belo Horizonte,A,1.5778620542038861,Regular,0
187,0.02647934984395483,-1.1014517009579536,São Paulo,A,-1.6209264546271989,Regular,0
188,1.3250854382104535,0.1999085058503183,Vitória,B,0.31876444966399103,Ruim,0
189,-0.28271257595759247,-0.8047360335121831,Rio de Janeiro,A,-1.3486891347266812,Regular,0
190,1.0158935124089061,-0.5934313622971434,Belo Horizonte,A,-1.4848077946769402,Regular,0
191,0.15015612016457375,-0.5427588998109456,São Paulo,B,-1.1445111448012928,Regular,0
192,-0.9629348127209965,0.5976870571183084,Belo Horizonte,A,-1.0424221498385986,Regular,0
193,0.58302481628674,-1.5044326548277172,Belo Horizonte,B,0.6930907645272031,Bom,1
194,-0.46822773143852087,-1.2179793757670878,Belo Horizonte,A,0.08055679475103784,Ruim,0
195,0.45934804596612105,-1.1240429178384421,Rio de Janeiro,A,-0.12362119517435076,Ruim,0
197,0.5211864311264305,0.09424081156630389,Belo Horizonte,B,1.3736840642784978,Regular,0
198,0.58302481628674,0.8529929402475445,Belo Horizonte,A,0.7611500945023326,Bom,1
200,-0.28271257595759247,-0.8399576674446428,Rio de Janeiro,B,-1.5868967896396344,Bom,1
201,1.4487622085310723,-0.13337756657281646,Belo Horizonte,B,-0.19168052514947997,Regular,0
202,1.0777318975692156,-0.37275231344702364,Belo Horizonte,A,1.4757730592411922,Bom,1
204,0.15015612016457375,0.6480914408875066,São Paulo,B,0.5910017695645089,Regular,0
205,0.27383289048519266,0.7846970946052575,Belo Horizonte,A,-1.246600139763987,Regular,0
206,0.7067015866073588,0.6366953029283873,São Paulo,B,-1.2806298047515516,Ruim,0
207,-0.3445509611179019,0.18849002799811618,São Paulo,A,1.4757730592411922,Bom,1
208,-0.9010964275606871,0.6513167629514081,Belo Horizonte,B,-1.1445111448012928,Regular,0
209,0.7685399717676683,0.3806438258674954,Belo Horizonte,A,0.829209424477462,Bom,1
210,0.08831773500426429,0.927259122316344,Rio de Janeiro,A,-0.4298881800624332,Bom,1
211,-0.9629348127209965,-1.0993601284680297,São Paulo,A,1.6118917191914506,Ruim,0
212,1.0777318975692156,-1.6118316908256876,Vitória,B,-0.05556186519922122,Ruim,0
213,0.02647934984395483,-1.353624414082257,Rio de Janeiro,A,-0.9403331548759042,Bom,1
214,0.02647934984395483,-0.6035541263505143,Rio de Janeiro,B,-0.4298881800624332,Ruim,0
215,-1.6431570494844006,-1.4366869290526065,Rio de Janeiro,B,-1.2806298047515516,Ruim,0
216,-1.3958035088431626,-0.11329958766419938,Belo Horizonte,A,-0.9403331548759042,Regular,0
217,-0.3445509611179019,1.338477911760575,Rio de Janeiro,B,0.6590610995396384,Bom,1
218,0.27383289048519266,1.542086489808417,Belo Horizonte,B,0.28473478467642616,Ruim,0
219,1.0777318975692156,1.4361199994544134,Belo Horizonte,A,-0.8722738249007749,Desconhecido,0
220,-0.22087419079728302,-0.22240762548304235,Belo Horizonte,B,-0.9403331548759042,Bom,1
221,2.9947218375388087,5.396117372266732,Belo Horizonte,A,3.075167313656735,Bom,1
222,-1.148449968201925,1.263178509636673,São Paulo,A,0.31876444966399103,Bom,1
223,0.5211864311264305,-0.0315774662788484,Belo Horizonte,A,0.556972104576944,Ruim,0
224,0.8303783569279778,1.2382667363621565,São Paulo,B,0.14861612472616736,Regular,0
225,-2.3233792862478047,-1.8901979285901618,Vitória,B,1.7480103791417096,Ruim,0
226,0.2119945053248832,1.4617634042274077,Rio de Janeiro,A,1.2375654043282387,Bom,1
227,0.39750966080581157,1.3030412563571885,Vitória,A,-1.4848077946769402,Regular,0
228,-0.7155812720797586,-0.025637847205325578,Rio de Janeiro,A,-1.654956119614764,Ruim,0
229,-0.03535903531635463,0.5906471983104328,Rio de Janeiro,A,-1.110481479813728,Regular,0
230,-0.46822773143852087,1.4764407139831364,São Paulo,A,-0.7361551649505159,Regular,0
231,-1.148449968201925,0.5082688425657598,Belo Horizonte,B,0.08055679475103784,Regular,0
232,1.5724389788516913,-0.6291835686903318,São Paulo,A,-0.6340661699878216,Bom,1
233,0.33567127564550214,1.3435406900305777,Rio de Janeiro,B,0.08055679475103784,Bom,1
234,-1.581318664324091,1.1521464485260307,Rio de Janeiro,A,1.2375654043282387,Regular,0
235,1.0158935124089061,-1.4885461983588548,São Paulo,B,-1.1445111448012928,Ruim,0
236,0.6448632014470495,-0.45011536319449585,São Paulo,A,1.067417079390415,Regular,0
237,-0.15903580563697356,0.7417263102595278,Vitória,A,-0.9063034898883396,Regular,0
238,-1.024773197881306,0.5765618957214113,Belo Horizonte,B,-1.0083924848510337,Ruim,0
239,-0.6537428869194493,1.2146562618597427,Vitória,B,0.9312984194401562,Bom,1
240,0.7685399717676683,-0.6663264334279552,São Paulo,B,0.5910017695645089,Bom,1
241,-1.5194802791637816,1.4018533959512651,Vitória,B,-0.3958585150748686,Regular,0
242,1.139570282729525,0.03832685166543635,Vitória,A,-1.1445111448012928,Bom,1
244,1.3869238233707628,-0.45828059411644234,Vitória,B,0.7271204295147676,Ruim,0
245,1.0777318975692156,1.5762916586055868,São Paulo,A,1.3056247343033685,Desconhecido,0
246,-0.6537428869194493,-0.1342599923496068,Rio de Janeiro,B,-0.8042144949256453,Ruim,0
247,0.8303783569279778,1.322636135077879,São Paulo,A,1.645921384179016,Regular,0
248,-0.03535903531635463,0.18053144108719013,Rio de Janeiro,A,-1.1445111448012928,Ruim,0
249,-0.7155812720797586,0.9545445092309612,Belo Horizonte,A,1.5778620542038861,Bom,1
250,1.4487622085310723,0.7913767226371645,São Paulo,B,0.3527941146515557,Regular,0
251,1.0158935124089061,-1.5497770528135477,Belo Horizonte,B,-1.6209264546271989,Ruim,0
252,0.9540551272485968,-1.3062079910129507,Vitória,B,-1.246600139763987,Regular,0
253,-1.148449968201925,0.8905267531141263,Rio de Janeiro,A,1.135476409365545,Ruim,0
254,-2.385217671408114,6.346149250500469,Belo Horizonte,B,1.8160697091168396,Bom,1
255,1.2014086678898346,-1.644487029540203,Rio de Janeiro,A,0.182645789713732,Ruim,0
256,1.0777318975692156,-0.6344474059980845,Belo Horizonte,A,-0.12362119517435076,Regular,0
257,-0.09719742047666409,1.5537507064845357,Vitória,A,-1.518837459664505,Regular,0
258,-1.3339651236828534,-1.0300561951503586,Belo Horizonte,B,0.6590610995396384,Ruim,0
259,1.263247053050144,1.138843042194925,São Paulo,B,-1.6209264546271989,Ruim,0
260,-1.2102883533622344,-0.6200549298791677,São Paulo,B,-1.0764518148261633,Regular,0
261,-0.3445509611179019,1.415422088512735,Belo Horizonte,B,0.5229424395893794,Regular,0
262,-0.5300661165988303,-1.1266566853291882,Rio de Janeiro,B,1.203535739340674,Ruim,0
263,0.5211864311264305,-0.5623705334514487,São Paulo,B,1.1695060743531094,Ruim,0
264,-1.0866115830416154,0.30096859718590185,Vitória,B,1.2375654043282387,Bom,1
265,0.15015612016457375,0.7212127034357864,Belo Horizonte,A,0.3527941146515557,Ruim,0
266,-0.3445509611179019,1.039852183456182,Vitória,B,-0.8722738249007749,Bom,1
267,1.4487622085310723,-0.7834237755107136,São Paulo,A,1.441743394253627,Ruim,0
268,0.8303783569279778,0.8248307125294083,São Paulo,B,-0.9403331548759042,Bom,1
269,0.08831773500426429,-0.13349485101150355,Rio de Janeiro,B,0.28473478467642616,Ruim,0
270,-0.4063893462782114,-0.07448681591859907,São Paulo,A,-0.2257101901370449,Regular,0
271,-1.024773197881306,-0.8449143312225003,Rio de Janeiro,B,1.7139807141541452,Ruim,0
272,-1.5194802791637816,-0.12557815140010886,Vitória,A,-1.2806298047515516,Regular,0
273,1.5106005936913818,-0.9787330832781096,Vitória,B,-1.110481479813728,Regular,0
274,-0.7155812720797586,0.7441613586056075,Rio de Janeiro,B,-1.3486891347266812,Regular,0
275,-0.4063893462782114,0.5585643193561771,São Paulo,A,0.2166754547012966,Regular,0
276,1.4487622085310723,0.06384180205320167,Vitória,A,-0.9403331548759042,Regular,0
277,-0.5919045017591398,-1.1806996791843292,Rio de Janeiro,B,1.2375654043282387,Regular,0
278,1.5724389788516913,1.4864880808973515,Rio de Janeiro,B,-1.3146594697391163,Bom,1
279,-0.22087419079728302,-0.48312255522507325,Rio de Janeiro,A,-1.0764518148261633,Regular,0
280,-1.024773197881306,0.07245662332344978,Belo Horizonte,A,0.046527129763472924,Regular,0
281,0.6448632014470495,0.3375250397300888,São Paulo,A,0.046527129763472924,Ruim,0
282,0.2119945053248832,-1.0602318057326277,Belo Horizonte,B,1.135476409365545,Regular,0
283,-0.4063893462782114,0.16980549992056992,São Paulo,A,1.135476409365545,Ruim,0
284,1.0777318975692156,-0.49078513855264544,Vitória,A,0.7951797594898972,Regular,0
285,0.39750966080581157,-1.4888980516749166,Belo Horizonte,A,1.1695060743531094,Regular,0
286,-0.03535903531635463,-1.0103635793974286,Vitória,B,-0.05556186519922122,Regular,0
287,1.0777318975692156,1.4927879307468424,Belo Horizonte,A,-1.4167484647018107,Regular,0
288,0.9540551272485968,0.23913177313132436,Vitória,B,-1.5868967896396344,Ruim,0
289,-1.2102883533622344,-0.6818442816609435,Vitória,B,1.135476409365545,Ruim,0
292,-1.6431570494844006,0.7752417348577506,Belo Horizonte,,-0.3618288500873038,Bom,1
293,1.2014086678898346,-0.9171447905340836,Vitória,B,0.48891277460181476,Bom,1
294,-1.5194802791637816,0.403195947935088,Vitória,A,0.11458645973860246,Bom,1
295,0.02647934984395483,0.628756263423909,Belo Horizonte,A,0.556972104576944,Ruim,0
296,1.0158935124089061,-0.05586651503366747,Vitória,B,-0.021532200211656305,Bom,1
297,1.3250854382104535,-0.17010714328839893,Rio de Janeiro,A,1.1014467443779796,Regular,0
298,0.9540551272485968,-0.06922856358411708,Belo Horizonte,B,0.14861612472616736,Regular,0
299,0.58302481628674,-0.9581245319087642,Belo Horizonte,A,0.6250314345520736,Bom,1
300,-1.0866115830416154,-0.7268116939509932,Belo Horizonte,A,-0.4979475100375627,Ruim,0
301,-0.5300661165988303,-1.4973620786668524,Rio de Janeiro,A,0.48891277460181476,Bom,1
302,-0.5300661165988303,1.3174644498290946,Rio de Janeiro,B,-0.5319771750251275,Regular,0
303,0.02647934984395483,0.22397694816094005,São Paulo,A,-0.12362119517435076,Regular,0
304,-0.6537428869194493,-0.03144621940698393,Vitória,B,-1.1445111448012928,Bom,1
305,0.02647934984395483,0.6307110040686978,Vitória,A,-0.46391784504999795,Bom,1
306,1.3869238233707628,1.1461565646930707,Rio de Janeiro,B,-0.15765086016191537,Ruim,0
307,1.6342773640120007,-0.855821784020422,Rio de Janeiro,B,0.556972104576944,Bom,1
308,1.5106005936913818,0.3818808974469833,Vitória,A,-0.8382441599132101,Regular,0
309,1.139570282729525,1.084219211119618,Rio de Janeiro,A,-1.3827187997142458,Regular,0
310,-1.148449968201925,-0.8400581969635176,São Paulo,A,-0.6680958349753864,Regular,0
311,0.7067015866073588,0.4928766562313655,Vitória,A,1.0333874144028503,Ruim,0
312,-0.7774196572400681,-0.6006024679768832,São Paulo,A,0.3868237796391203,Bom,1
313,-1.70499543464471,-1.114129590282727,Belo Horizonte,B,0.14861612472616736,Bom,1
314,0.45934804596612105,-0.30725174692678475,Vitória,B,-0.5660068400126923,Ruim,0
315,-0.5919045017591398,-0.6316716742824844,Belo Horizonte,A,-0.8042144949256453,Ruim,0
316,0.08831773500426429,-1.5747670157138554,Vitória,A,0.046527129763472924,Ruim,0
317,0.33567127564550214,-0.4464544132154697,Vitória,A,0.2166754547012966,Ruim,0
318,1.5106005936913818,0.29946065440277914,São Paulo,A,-0.4298881800624332,Regular,0
319,-0.3445509611179019,1.2335027541621426,Rio de Janeiro,A,-0.4979475100375627,Ruim,0
320,-1.457641894003472,-0.8022758527863845,São Paulo,B,-0.3958585150748686,Bom,1
321,0.5211864311264305,-1.024258992895242,Vitória,A,-0.29376952011217444,Desconhecido,0
